 116 2003  13 102 951      FORECAST PRECIPITATION PERCENTILES  (INCHES)                              MEANS      TRAN. ST.DEV. TRANS 
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD    PO
2003   1   2  54 0.12  3.72  4.31  4.88  5.66  6.28  6.84  7.39  8.00  8.66  9.51 10.76 11.88 13.24  7.65  7.44 0.1400 0.1410 0.2675
2003   1   2  55 0.34  2.41  2.85  3.29  3.89  4.37  4.81  5.25  5.73  6.27  6.95  7.97  8.88 10.01  5.47  5.08 0.1460 0.1553 0.2717
2003   1   2  56 0.00  6.84  8.05  9.14 10.49 11.50 12.37 13.18 14.03 14.93 16.00 17.50 18.75 20.19 13.28 13.28 1.6619 1.6619 0.8169
2003   1   2  57 0.40  8.80  9.92 10.98 12.38 13.48 14.46 15.41 16.44 17.56 18.96 21.01 22.80 24.97 15.76 16.13 0.1667 0.1823 0.2952
2003   1   2  58 0.00  8.88 10.19 11.44 13.13 14.46 15.66 16.84 18.13 19.54 21.32 23.96 26.28 29.13 17.44 17.44 0.1650 0.1650 0.2692
2003   1   2  59 0.00  7.84  9.06 10.23 11.79 13.01 14.10 15.16 16.31 17.57 19.14 21.44 23.45 25.88 15.56 15.56 0.2725 0.2725 0.3589
2003   1   2  60 0.18  5.47  6.76  7.96  9.50 10.68 11.70 12.68 13.72 14.82 16.16 18.07 19.67 21.55 12.88 12.71 1.2417 1.2612 0.6907
2003   1   2  61 0.12  5.11  5.97  6.81  7.95  8.87  9.71 10.53 11.44 12.44 13.72 15.62 17.32 19.43 10.94 10.57 0.1508 0.1519 0.2562
2003   1   2  62 0.20  3.88  4.88  5.83  7.10  8.10  8.98  9.83 10.75 11.75 12.98 14.75 16.28 18.11 10.11  9.47 0.7080 0.7230 0.5587
2003   1   2  63 0.32  2.19  2.77  3.34  4.12  4.76  5.34  5.91  6.55  7.25  8.13  9.45 10.61 12.04  6.20  6.02 0.3269 0.3454 0.4012
2003   1   2  64 0.38  3.16  3.74  4.32  5.10  5.74  6.32  6.89  7.53  8.24  9.14 10.50 11.71 13.22  7.20  6.57 0.1498 0.1621 0.2621
2003   1   2  65 0.17  0.85  1.03  1.20  1.45  1.66  1.86  2.05  2.27  2.52  2.84  3.34  3.80  4.39  2.18  2.05 0.0839 0.0851 0.1852
2003   1   2  66 0.12  5.23  6.25  7.22  8.51  9.52 10.42 11.30 12.24 13.27 14.54 16.39 18.00 19.92 11.60 11.58 0.4568 0.4601 0.4669
2003   1   2  67 0.00  3.67  4.60  5.53  6.82  7.87  8.83  9.79 10.85 12.03 13.53 15.78 17.79 20.27 10.30  9.81 0.3283 0.3283 0.3587
2003   1   2  68 0.13  4.06  5.10  6.13  7.52  8.64  9.64 10.63 11.71 12.90 14.39 16.58 18.50 20.83 11.06 10.05 0.4979 0.5021 0.4503
2003   1   2  69 0.00  6.91  8.30  9.63 11.41 12.81 14.05 15.26 16.57 18.00 19.78 22.36 24.61 27.31 15.62 15.62 0.5220 0.5220 0.4600
2003   1   2  70 0.01  7.01  8.35  9.68 11.50 12.97 14.31 15.64 17.11 18.74 20.81 23.92 26.70 30.15 16.33 16.30 0.2164 0.2164 0.2834
2003   1   2  71 0.15  5.20  6.65  8.00  9.72 11.02 12.16 13.23 14.37 15.57 17.03 19.09 20.82 22.84 13.42 12.98 1.7019 1.7207 0.7497
2003   1   2  72 0.00  2.47  2.88  3.26  3.76  4.14  4.47  4.79  5.13  5.50  5.96  6.61  7.16  7.82  4.88  4.88 0.3347 0.3347 0.5339
2003   1   2  73 0.00  3.15  3.59  3.99  4.48  4.84  5.15  5.44  5.74  6.05  6.43  6.95  7.38  7.87  5.46  5.46 0.8042 0.8042 0.8698
2003   1   2  74 0.00  1.36  1.75  2.11  2.59  2.95  3.26  3.56  3.88  4.22  4.64  5.23  5.72  6.30  3.61  3.61 0.5923 0.5923 0.7070
2003   1   2  75 0.29  9.22 10.18 11.08 12.24 13.13 13.91 14.66 15.47 16.33 17.40 18.94 20.26 21.84 14.87 15.44 0.1981 0.2072 0.3610
2003   1   2  76 0.23 10.83 11.89 12.89 14.19 15.19 16.07 16.91 17.83 18.81 20.03 21.79 23.31 25.13 17.17 17.97 0.1393 0.1431 0.2959
2003   1   2  77 0.00  2.01  2.38  2.74  3.21  3.57  3.89  4.21  4.54  4.91  5.35  6.00  6.56  7.23  4.30  4.30 0.3051 0.3051 0.4958
2003   1   2  78 0.00  3.51  4.05  4.52  5.07  5.47  5.80  6.11  6.42  6.75  7.13  7.65  8.07  8.54  6.09  6.09 1.9040 1.9040 1.1638
2003   1   2  79 0.00  1.54  1.82  2.08  2.45  2.74  3.01  3.27  3.56  3.89  4.29  4.90  5.44  6.11  3.45  3.45 0.1305 0.1305 0.2821
2003   1   2  80 0.00  1.53  1.81  2.08  2.45  2.75  3.02  3.28  3.58  3.90  4.31  4.93  5.47  6.14  3.42  3.42 0.1424 0.1424 0.2987
2003   1   2  81 0.09  5.89  6.73  7.52  8.55  9.36 10.07 10.76 11.51 12.31 13.31 14.76 16.01 17.51 10.99 11.06 0.2730 0.2742 0.4022
2003   1   2  82 0.20 10.42 11.74 12.96 14.53 15.74 16.78 17.79 18.86 20.00 21.40 23.40 25.10 27.11 18.02 18.47 0.5034 0.5133 0.5092
2003   1   2  83 0.27  3.02  3.52  3.99  4.60  5.08  5.49  5.89  6.32  6.78  7.34  8.15  8.85  9.67  6.00  5.92 0.3620 0.3758 0.5219
2003   1   2  84 0.26  0.66  0.90  1.15  1.51  1.80  2.07  2.35  2.65  2.99  3.42  4.06  4.64  5.35  2.50  2.36 0.2934 0.3041 0.4257
2003   1   2  85 0.44  1.31  1.57  1.81  2.14  2.40  2.64  2.87  3.13  3.41  3.77  4.29  4.75  5.31  2.98  2.90 0.1736 0.1932 0.3573
2003   1   2  86 0.00  1.46  1.80  2.13  2.59  2.95  3.27  3.59  3.94  4.32  4.80  5.51  6.13  6.88  3.72  3.72 0.2681 0.2681 0.4266
2003   1   2  87 0.00  1.16  1.42  1.68  2.04  2.34  2.61  2.89  3.20  3.55  3.99  4.67  5.29  6.07  3.13  3.13 0.1304 0.1304 0.2516
2003   1   2  88 0.00  2.89  3.74  4.61  5.87  6.93  7.93  8.94 10.08 11.38 13.07 15.67 18.06 21.09  9.78  9.78 0.2453 0.2453 0.2811
2003   1   2  89 0.00  3.36  4.25  5.14  6.40  7.44  8.41  9.38 10.46 11.67 13.24 15.61 17.75 20.44  9.98  9.98 0.2680 0.2680 0.3117
2003   1   2  90 0.32  0.63  0.88  1.15  1.52  1.84  2.14  2.44  2.77  3.15  3.63  4.36  5.02  5.84  2.62  2.53 0.2925 0.3093 0.4021
2003   1   2  91 0.05  1.41  1.92  2.46  3.26  3.95  4.61  5.28  6.05  6.93  8.10  9.91 11.60 13.76  5.82  5.77 0.2484 0.2488 0.2875
2003   1   2  92 0.00  0.99  1.44  1.94  2.71  3.40  4.06  4.76  5.58  6.52  7.79  9.82 11.74 14.24  5.42  5.38 0.2626 0.2626 0.2753
2003   1   2  93 0.13  0.63  0.99  1.42  2.11  2.75  3.38  4.06  4.87  5.83  7.13  9.26 11.31 14.03  4.82  4.74 0.2831 0.2855 0.2709
2003   1   2  94 0.02  0.23  0.37  0.53  0.80  1.04  1.28  1.54  1.85  2.22  2.72  3.53  4.32  5.37  1.83  1.72 0.2178 0.2178 0.2689
2003   1   2  95 0.22  0.16  0.28  0.43  0.69  0.93  1.19  1.46  1.80  2.20  2.76  3.69  4.61  5.84  1.82  1.54 0.2452 0.2514 0.2714
2003   1   2  96 0.20  0.32  0.49  0.68  1.00  1.29  1.58  1.89  2.25  2.68  3.27  4.24  5.17  6.40  2.23  1.95 0.2126 0.2169 0.2586
2003   1   2  97 0.22  0.77  1.09  1.42  1.90  2.30  2.68  3.05  3.47  3.93  4.53  5.43  6.24  7.24  3.27  3.00 0.3481 0.3569 0.4262
2003   1   2  98 0.10  0.28  0.43  0.60  0.88  1.13  1.37  1.63  1.93  2.29  2.77  3.54  4.28  5.24  1.89  1.70 0.2228 0.2240 0.2873
2003   1   2  99 0.30  1.24  1.54  1.84  2.25  2.59  2.90  3.20  3.54  3.91  4.39  5.11  5.75  6.54  3.36  3.11 0.2054 0.2155 0.3482
2003   1   2 100 0.29  1.16  1.43  1.70  2.09  2.42  2.74  3.06  3.42  3.84  4.39  5.26  6.08  7.14  3.31  2.97 0.0773 0.0808 0.1492
2003   1   2 101 0.28  0.58  0.77  0.98  1.27  1.53  1.77  2.03  2.32  2.65  3.08  3.77  4.41  5.24  2.23  1.96 0.1582 0.1650 0.2536
2003   1   2 102 0.16  0.25  0.36  0.48  0.67  0.85  1.02  1.20  1.42  1.68  2.04  2.63  3.20  3.97  1.41  1.16 0.1354 0.1373 0.1996
2003   1   3   1 0.00  6.22  6.94  7.60  8.46  9.12  9.70 10.26 10.85 11.49 12.28 13.41 14.37 15.52 10.40 10.40 0.2522 0.2522 0.4258
2003   1   3   2 0.00  6.30  7.14  7.93  8.97  9.77 10.48 11.17 11.91 12.71 13.70 15.13 16.37 17.85 11.40 11.40 0.2535 0.2535 0.3929
2003   1   3   3 0.00  6.12  6.97  7.75  8.74  9.48 10.12 10.73 11.38 12.06 12.89 14.06 15.04 16.18 10.85 10.85 0.7175 0.7175 0.6579
2003   1   3   4 0.00  6.43  7.32  8.16  9.29 10.18 10.97 11.74 12.58 13.50 14.65 16.33 17.81 19.61 12.09 12.09 0.1690 0.1690 0.3000
2003   1   3   5 0.00  6.64  7.43  8.14  9.05  9.74 10.33 10.89 11.49 12.12 12.89 13.97 14.88 15.95 10.99 10.99 0.5465 0.5465 0.6105
2003   1   3   6 0.00  6.70  7.64  8.50  9.58 10.38 11.07 11.73 12.41 13.14 14.01 15.23 16.25 17.44 11.82 11.82 1.0111 1.0111 0.7368
2003   1   3   7 0.00  6.33  7.17  7.97  9.02  9.85 10.58 11.30 12.08 12.93 14.00 15.56 16.92 18.57 11.61 11.61 0.1562 0.1562 0.2945
2003   1   3   8 0.00  6.73  7.59  8.38  9.41 10.21 10.90 11.57 12.29 13.06 14.01 15.37 16.54 17.93 11.75 11.75 0.3100 0.3100 0.4447
2003   1   3   9 0.00  7.75  8.54  9.25 10.15 10.82 11.40 11.95 12.53 13.14 13.88 14.92 15.79 16.81 12.05 12.05 0.5504 0.5504 0.6277
2003   1   3  10 0.00  6.52  7.32  8.07  9.02  9.75 10.38 10.99 11.64 12.33 13.17 14.38 15.41 16.62 11.15 11.15 0.3844 0.3844 0.5085
2003   1   3  11 0.00  8.84  9.64 10.37 11.28 11.96 12.55 13.10 13.68 14.30 15.04 16.08 16.95 17.96 13.20 13.20 0.5749 0.5749 0.6449
2003   1   3  12 0.00  6.99  7.82  8.59  9.56 10.30 10.95 11.55 12.20 12.89 13.73 14.93 15.93 17.11 11.66 11.66 0.4801 0.4801 0.5647
2003   1   3  13 0.00  6.63  7.56  8.38  9.40 10.14 10.76 11.34 11.95 12.58 13.34 14.37 15.22 16.20 11.36 11.36 1.9266 1.9266 0.9448
2003   1   3  14 0.00  5.11  5.73  6.32  7.07  7.65  8.16  8.64  9.16  9.72 10.40 11.38 12.21 13.20  8.75  8.75 0.2905 0.2905 0.4668
2003   1   3  15 0.00  4.16  5.01  5.75  6.64  7.29  7.83  8.33  8.85  9.38 10.02 10.88 11.59 12.39  8.31  8.31 2.3813 2.3813 1.0568
2003   1   3  16 0.00  3.75  4.31  4.83  5.52  6.04  6.50  6.95  7.42  7.94  8.57  9.47 10.25 11.17  7.07  7.07 0.3362 0.3362 0.4956
2003   1   3  17 0.00  3.36  3.94  4.48  5.19  5.75  6.23  6.70  7.21  7.75  8.42  9.38 10.21 11.20  6.82  6.82 0.3779 0.3779 0.5066
2003   1   3  18 0.00  2.67  3.20  3.70  4.37  4.90  5.36  5.82  6.31  6.84  7.49  8.45  9.27 10.26  5.96  5.96 0.3579 0.3579 0.4827
2003   1   3  19 0.00  3.05  3.50  3.92  4.49  4.93  5.34  5.73  6.16  6.63  7.21  8.08  8.85  9.78  5.90  5.90 0.1328 0.1328 0.2869
2003   1   3  20 0.00  3.36  3.92  4.45  5.13  5.64  6.09  6.52  6.97  7.46  8.05  8.89  9.60 10.44  6.59  6.59 0.5239 0.5239 0.6186
2003   1   3  21 0.00  3.67  4.05  4.41  4.87  5.23  5.54  5.83  6.15  6.49  6.90  7.50  8.00  8.60  5.93  5.93 0.1864 0.1864 0.4272
2003   1   3  22 0.00  4.58  5.38  6.09  6.98  7.63  8.18  8.70  9.23  9.80 10.47 11.41 12.17 13.06  8.72  8.72 1.4651 1.4651 0.8928
2003   1   3  23 0.00  6.25  7.03  7.72  8.59  9.24  9.79 10.30 10.84 11.41 12.09 13.04 13.83 14.74 10.35 10.35 1.0227 1.0227 0.7954
2003   1   3  24 0.00  6.72  7.70  8.61  9.76 10.63 11.38 12.10 12.86 13.67 14.65 16.04 17.22 18.59 12.27 12.27 0.7378 0.7378 0.6341
2003   1   3  25 0.00  6.05  7.06  7.97  9.12  9.96 10.69 11.37 12.08 12.83 13.73 14.99 16.03 17.23 11.46 11.46 1.4433 1.4433 0.8194
2003   1   3  26 0.00  5.59  6.38  7.11  8.05  8.77  9.39  9.99 10.62 11.30 12.13 13.31 14.31 15.48 10.10 10.10 0.4917 0.4917 0.5607
2003   1   3  27 0.00  5.63  6.55  7.37  8.39  9.14  9.78 10.38 11.01 11.67 12.45 13.54 14.44 15.47 10.43 10.43 1.5538 1.5538 0.8721
2003   1   3  28 0.00  4.46  5.19  5.88  6.78  7.48  8.10  8.69  9.34 10.03 10.89 12.12 13.19 14.46  8.91  8.91 0.3633 0.3633 0.4705
2003   1   3  29 0.00  3.92  4.64  5.32  6.20  6.87  7.47  8.04  8.65  9.31 10.12 11.27 12.26 13.43  8.20  8.20 0.5150 0.5150 0.5580
2003   1   3  30 0.00  3.65  4.37  5.04  5.91  6.58  7.17  7.74  8.34  8.99  9.79 10.92 11.89 13.04  7.86  7.86 0.5816 0.5816 0.5886
2003   1   3  31 0.00  2.92  3.60  4.22  5.01  5.61  6.12  6.61  7.13  7.68  8.34  9.27 10.05 10.96  6.68  6.68 0.9170 0.9170 0.7483
2003   1   3  32 0.00  2.53  2.90  3.25  3.71  4.07  4.39  4.70  5.04  5.41  5.87  6.53  7.11  7.81  4.79  4.79 0.1783 0.1783 0.3709
2003   1   3  33 0.00  6.47  7.81  9.00 10.44 11.49 12.37 13.19 14.05 14.93 15.98 17.43 18.61 19.95 12.30 12.30 3.2808 3.2808 1.0276
2003   1   3  34 0.00  5.74  6.59  7.39  8.42  9.21  9.90 10.57 11.28 12.04 12.98 14.32 15.46 16.82 10.78 10.78 0.4512 0.4512 0.5195
2003   1   3  35 0.00  5.33  5.97  6.56  7.34  7.94  8.46  8.97  9.51 10.10 10.82 11.86 12.76 13.83  9.09  9.09 0.2223 0.2223 0.4015
2003   1   3  36 0.00  6.36  7.16  7.90  8.87  9.62 10.28 10.91 11.59 12.32 13.22 14.52 15.64 16.96 11.09 11.09 0.2717 0.2717 0.4214
2003   1   3  37 0.00  3.71  4.27  4.81  5.50  6.04  6.52  6.98  7.47  8.01  8.67  9.62 10.45 11.43  7.12  7.12 0.2858 0.2858 0.4471
2003   1   3  38 0.00  8.21  9.06  9.84 10.84 11.59 12.25 12.87 13.54 14.25 15.11 16.33 17.37 18.59 13.07 13.07 0.3746 0.3746 0.5138
2003   1   3  39 0.00  7.76  8.79  9.74 10.99 11.96 12.81 13.62 14.51 15.45 16.62 18.31 19.76 21.49 13.93 13.93 0.3131 0.3131 0.4239
2003   1   3  40 0.00  7.02  7.99  8.92 10.16 11.14 12.01 12.87 13.80 14.82 16.10 17.99 19.66 21.68 13.24 13.24 0.1478 0.1478 0.2714
2003   1   3  41 0.00  5.79  6.90  7.93  9.28 10.31 11.22 12.09 13.02 14.02 15.24 16.99 18.47 20.23 12.37 12.37 0.7336 0.7336 0.5851
2003   1   3  42 0.00  6.63  7.78  8.86 10.24 11.31 12.24 13.12 14.07 15.09 16.33 18.10 19.61 21.39 13.37 13.37 0.7212 0.7212 0.5841
2003   1   3  43 0.00  7.49  8.55  9.55 10.86 11.86 12.75 13.60 14.52 15.51 16.73 18.49 20.00 21.81 13.82 13.82 0.3719 0.3719 0.4500
2003   1   3  44 0.00  5.44  6.27  7.07  8.13  8.96  9.71 10.43 11.21 12.07 13.13 14.69 16.05 17.69 10.61 10.61 0.2415 0.2415 0.3638
2003   1   3  45 0.00  3.96  4.68  5.34  6.20  6.85  7.43  7.98  8.56  9.19  9.95 11.05 11.98 13.07  8.05  8.05 0.5766 0.5766 0.5977
2003   1   3  46 0.03  3.42  3.94  4.44  5.09  5.61  6.06  6.51  6.99  7.51  8.17  9.12  9.95 10.95  6.67  6.52 0.2107 0.2108 0.3746
2003   1   3  47 0.19  2.59  2.99  3.39  3.92  4.34  4.72  5.09  5.50  5.95  6.51  7.35  8.09  8.99  5.26  5.07 0.1369 0.1395 0.2862
2003   1   3  48 0.09  2.03  2.33  2.61  2.99  3.29  3.56  3.82  4.10  4.41  4.80  5.36  5.86  6.46  3.92  3.79 0.1477 0.1483 0.3374
2003   1   3  49 0.00  1.74  2.06  2.36  2.76  3.07  3.34  3.61  3.90  4.21  4.60  5.16  5.64  6.22  3.71  3.71 0.2624 0.2624 0.4740
2003   1   3  50 0.00  8.85  9.79 10.67 11.81 12.69 13.46 14.20 14.99 15.85 16.90 18.43 19.74 21.30 14.51 14.51 0.2003 0.2003 0.3618
2003   1   3  51 0.00  8.38  9.44 10.45 11.76 12.79 13.69 14.56 15.51 16.53 17.80 19.64 21.23 23.15 14.90 14.90 0.2298 0.2298 0.3590
2003   1   3  52 0.00  8.29  9.26 10.18 11.38 12.32 13.15 13.96 14.84 15.79 16.98 18.71 20.23 22.05 14.25 14.25 0.1358 0.1358 0.2767
2003   1   3  53 0.00  6.97  7.86  8.70  9.82 10.70 11.48 12.24 13.07 13.97 15.10 16.76 18.21 19.97 12.51 12.51 0.1417 0.1417 0.2778
2003   1   3  54 0.00  4.54  5.24  5.91  6.82  7.54  8.19  8.83  9.53 10.30 11.27 12.71 13.98 15.54  9.21  9.21 0.1495 0.1495 0.2761
2003   1   3  55 0.00  3.19  3.73  4.25  4.96  5.52  6.03  6.53  7.07  7.68  8.43  9.56 10.56 11.79  6.83  6.83 0.1638 0.1638 0.2983
2003   1   3  56 0.00  6.37  7.42  8.35  9.50 10.35 11.07 11.74 12.44 13.18 14.05 15.26 16.26 17.41 11.78 11.78 1.8865 1.8865 0.8988
2003   1   3  57 0.00  7.57  8.60  9.56 10.83 11.81 12.67 13.51 14.42 15.39 16.60 18.35 19.87 21.68 13.87 13.87 0.2795 0.2795 0.3955
2003   1   3  58 0.00  7.71  8.86  9.97 11.46 12.64 13.70 14.74 15.89 17.14 18.72 21.07 23.15 25.69 15.32 15.32 0.1563 0.1563 0.2643
2003   1   3  59 0.00  7.09  8.30  9.45 10.98 12.18 13.25 14.29 15.42 16.66 18.19 20.43 22.39 24.75 14.72 14.72 0.3431 0.3431 0.3987
2003   1   3  60 0.00  4.95  6.47  7.85  9.58 10.87 11.97 13.01 14.10 15.25 16.63 18.55 20.14 21.97 13.13 13.13 2.4531 2.4531 0.8542
2003   1   3  61 0.00  5.69  6.54  7.36  8.47  9.34 10.12 10.89 11.74 12.66 13.82 15.55 17.07 18.93 11.30 11.30 0.1543 0.1543 0.2756
2003   1   3  62 0.00  4.43  5.48  6.50  7.86  8.94  9.90 10.84 11.86 12.97 14.35 16.38 18.13 20.24 11.36 11.36 0.5457 0.5457 0.4850
2003   1   3  63 0.00  2.78  3.56  4.32  5.36  6.18  6.92  7.64  8.42  9.28 10.35 11.91 13.27 14.91  8.05  8.05 0.5387 0.5387 0.5023
2003   1   3  64 0.00  3.57  4.23  4.87  5.75  6.45  7.09  7.72  8.42  9.19 10.17 11.62 12.92 14.52  8.02  8.02 0.1808 0.1808 0.2942
2003   1   3  65 0.00  1.21  1.47  1.73  2.10  2.40  2.69  2.97  3.29  3.66  4.13  4.85  5.51  6.35  3.24  3.24 0.1080 0.1080 0.2139
2003   1   3  66 0.00  6.15  7.45  8.59  9.98 10.99 11.85 12.64 13.46 14.32 15.33 16.72 17.86 19.16 12.06 12.06 3.1651 3.1651 1.0184
2003   1   3  67 0.00  6.54  7.62  8.63  9.94 10.96 11.85 12.71 13.64 14.63 15.86 17.62 19.12 20.92 13.00 13.00 0.5061 0.5061 0.5070
2003   1   3  68 0.00  8.13  9.34 10.49 11.99 13.15 14.17 15.16 16.23 17.38 18.80 20.87 22.64 24.76 15.45 15.45 0.3863 0.3863 0.4397
2003   1   3  69 0.00  6.77  8.07  9.29 10.87 12.09 13.16 14.18 15.28 16.46 17.90 19.97 21.73 23.81 14.52 14.52 0.7879 0.7879 0.5788
2003   1   3  70 0.00  8.00  9.19 10.34 11.88 13.10 14.20 15.27 16.45 17.74 19.37 21.78 23.91 26.51 15.89 15.89 0.1681 0.1681 0.2748
2003   1   3  71 0.00  6.42  7.70  8.91 10.53 11.80 12.93 14.02 15.21 16.49 18.09 20.41 22.43 24.84 14.45 14.45 0.5224 0.5224 0.4718
2003   1   3  72 0.00  2.40  2.77  3.12  3.61  3.99  4.34  4.68  5.05  5.47  5.99  6.76  7.44  8.29  4.84  4.84 0.1176 0.1176 0.2621
2003   1   3  73 0.00  2.94  3.33  3.69  4.16  4.52  4.84  5.14  5.47  5.82  6.26  6.88  7.42  8.05  5.23  5.23 0.2225 0.2225 0.4451
2003   1   3  74 0.00  1.20  1.43  1.66  1.98  2.23  2.47  2.70  2.96  3.24  3.60  4.14  4.63  5.22  2.83  2.83 0.1379 0.1379 0.2919
2003   1   3  75 0.00  6.68  7.48  8.22  9.20  9.95 10.62 11.26 11.95 12.69 13.61 14.95 16.10 17.48 11.48 11.48 0.2033 0.2033 0.3638
2003   1   3  76 0.00  7.10  7.98  8.80  9.85 10.65 11.36 12.03 12.76 13.53 14.48 15.84 17.00 18.38 12.21 12.21 0.3459 0.3459 0.4709
2003   1   3  77 0.00  1.67  2.08  2.48  3.02  3.43  3.80  4.16  4.55  4.98  5.50  6.26  6.91  7.70  4.27  4.27 0.4026 0.4026 0.5332
2003   1   3  78 0.00  3.16  3.66  4.11  4.68  5.11  5.48  5.82  6.19  6.57  7.04  7.69  8.23  8.86  5.87  5.87 0.6654 0.6654 0.7463
2003   1   3  79 0.00  1.11  1.41  1.72  2.13  2.46  2.76  3.05  3.37  3.73  4.18  4.84  5.42  6.12  3.17  3.17 0.2906 0.2906 0.4456
2003   1   3  80 0.00  1.32  1.59  1.85  2.20  2.48  2.73  2.97  3.24  3.53  3.89  4.43  4.90  5.47  3.08  3.08 0.2100 0.2100 0.4027
2003   1   3  81 0.00  3.91  4.50  5.07  5.83  6.42  6.95  7.46  8.02  8.63  9.39 10.50 11.47 12.64  7.69  7.69 0.2067 0.2067 0.3576
2003   1   3  82 0.00  5.93  6.87  7.77  8.95  9.87 10.69 11.48 12.34 13.27 14.42 16.09 17.54 19.28 11.73 11.73 0.3313 0.3313 0.4212
2003   1   3  83 0.18  2.16  2.67  3.15  3.78  4.26  4.68  5.09  5.52  5.98  6.54  7.35  8.03  8.83  5.19  5.12 0.5913 0.6015 0.6445
2003   1   3  84 0.00  0.62  0.81  0.99  1.26  1.49  1.70  1.92  2.17  2.44  2.81  3.36  3.88  4.52  2.07  1.91 0.1595 0.1595 0.2821
2003   1   3  85 0.41  1.03  1.28  1.52  1.84  2.11  2.35  2.58  2.84  3.13  3.49  4.02  4.49  5.07  2.69  2.62 0.2106 0.2306 0.3883
2003   1   3  86 0.00  1.18  1.50  1.82  2.27  2.64  2.98  3.32  3.71  4.14  4.69  5.52  6.27  7.21  3.50  3.50 0.2064 0.2064 0.3262
2003   1   3  87 0.00  0.79  1.00  1.22  1.52  1.78  2.02  2.26  2.54  2.85  3.24  3.86  4.42  5.12  2.41  2.41 0.1575 0.1575 0.2810
2003   1   3  88 0.00  1.05  1.45  1.88  2.52  3.08  3.62  4.17  4.80  5.53  6.50  8.02  9.44 11.27  4.63  4.63 0.2314 0.2314 0.2791
2003   1   3  89 0.00  1.15  1.57  2.02  2.67  3.22  3.74  4.27  4.86  5.54  6.42  7.76  9.00 10.55  4.60  4.60 0.2931 0.2931 0.3448
2003   1   3  90 0.20  0.39  0.58  0.78  1.07  1.32  1.56  1.80  2.07  2.37  2.77  3.37  3.91  4.59  1.96  1.94 0.2900 0.2959 0.4109
2003   1   3  91 0.00  0.43  0.62  0.85  1.19  1.50  1.80  2.12  2.49  2.93  3.51  4.45  5.35  6.52  2.45  2.45 0.2089 0.2089 0.2683
2003   1   3  92 0.00  0.16  0.28  0.44  0.72  0.98  1.26  1.56  1.93  2.37  2.98  4.01  5.02  6.38  1.90  1.90 0.2562 0.2562 0.2725
2003   1   3  93 0.08  0.06  0.13  0.23  0.42  0.61  0.82  1.06  1.36  1.74  2.28  3.21  4.17  5.50  1.45  1.41 0.2525 0.2532 0.2517
2003   1   3  94 0.08  0.05  0.10  0.15  0.25  0.35  0.45  0.56  0.69  0.86  1.09  1.48  1.87  2.41  0.71  0.64 0.1881 0.1888 0.2539
2003   1   3  95 0.00  0.07  0.12  0.19  0.31  0.43  0.55  0.69  0.87  1.08  1.38  1.89  2.41  3.12  0.90  0.74 0.1931 0.1931 0.2396
2003   1   3  96 0.01  0.09  0.16  0.23  0.36  0.48  0.60  0.74  0.90  1.10  1.38  1.83  2.29  2.90  0.91  0.78 0.1790 0.1790 0.2445
2003   1   3  97 0.02  0.52  0.70  0.89  1.16  1.39  1.61  1.83  2.08  2.37  2.75  3.33  3.87  4.56  2.00  1.80 0.1815 0.1815 0.2978
2003   1   3  98 0.15  0.23  0.33  0.44  0.61  0.76  0.90  1.05  1.22  1.42  1.69  2.11  2.50  3.01  1.18  1.08 0.1754 0.1773 0.2888
2003   1   3  99 0.25  1.33  1.61  1.89  2.27  2.57  2.84  3.11  3.41  3.74  4.15  4.76  5.31  5.97  3.24  3.02 0.1996 0.2061 0.3684
2003   1   3 100 0.00  1.62  1.97  2.32  2.82  3.23  3.61  3.99  4.43  4.91  5.55  6.52  7.41  8.54  4.38  4.38 0.1142 0.1142 0.2124
2003   1   3 101 0.29  0.70  0.90  1.10  1.39  1.64  1.87  2.10  2.37  2.66  3.05  3.65  4.20  4.90  2.27  2.13 0.1564 0.1632 0.2755
2003   1   3 102 0.29  0.30  0.41  0.53  0.71  0.87  1.03  1.19  1.38  1.60  1.89  2.35  2.79  3.36  1.34  1.33 0.1466 0.1530 0.2453
2003   1   4   1 0.00  7.37  8.05  8.68  9.50 10.12 10.67 11.20 11.77 12.38 13.14 14.23 15.17 16.29 11.38 11.38 0.1128 0.1128 0.2909
2003   1   4   2 0.00  6.47  7.27  8.01  8.98  9.72 10.37 10.99 11.66 12.37 13.25 14.51 15.59 16.87 11.14 11.14 0.3126 0.3126 0.4560
2003   1   4   3 0.00  6.88  7.64  8.35  9.29 10.01 10.64 11.26 11.92 12.64 13.53 14.81 15.93 17.26 11.45 11.45 0.1546 0.1546 0.3202
2003   1   4   4 0.00  6.27  7.21  8.10  9.26 10.17 10.97 11.74 12.57 13.47 14.58 16.18 17.57 19.22 11.99 11.99 0.3470 0.3470 0.4395
2003   1   4   5 0.00  7.27  8.06  8.78  9.68 10.36 10.95 11.51 12.09 12.71 13.47 14.52 15.41 16.45 11.59 11.59 0.5622 0.5622 0.6262
2003   1   4   6 0.00  7.58  8.46  9.26 10.27 11.03 11.69 12.31 12.97 13.67 14.51 15.70 16.71 17.88 12.41 12.41 0.6050 0.6050 0.6221
